bin/fm-routing-decision-lib.sh	389	failure-return	return 1
bin/fm-routing-decision-lib.sh	394	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "effort flag is missing a value or duplicated"
bin/fm-routing-decision-lib.sh	395	failure-return	return 1
bin/fm-routing-decision-lib.sh	400	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "effort flag has no fixed literal value"
bin/fm-routing-decision-lib.sh	401	failure-return	return 1
bin/fm-routing-decision-lib.sh	403	failure-return	fm_routing_set_raw_effort "$word" "$value" || return 1
bin/fm-routing-decision-lib.sh	407	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "effort flag is duplicated"
bin/fm-routing-decision-lib.sh	408	failure-return	return 1
bin/fm-routing-decision-lib.sh	412	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "effort flag has no fixed literal value"
bin/fm-routing-decision-lib.sh	413	failure-return	return 1
bin/fm-routing-decision-lib.sh	415	failure-return	fm_routing_set_raw_effort "${word%%=*}" "$value" || return 1
bin/fm-routing-decision-lib.sh	419	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "raw launch uses an unattested configuration or session selector"
bin/fm-routing-decision-lib.sh	420	failure-return	return 1
bin/fm-routing-decision-lib.sh	423	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "config flag has no fixed literal value"
bin/fm-routing-decision-lib.sh	424	failure-return	return 1
bin/fm-routing-decision-lib.sh	431	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "model_reasoning_effort config is only verifiable for the codex harness"
bin/fm-routing-decision-lib.sh	432	failure-return	return 1
bin/fm-routing-decision-lib.sh	435	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "effort flag is duplicated"
bin/fm-routing-decision-lib.sh	436	failure-return	return 1
bin/fm-routing-decision-lib.sh	438	failure-return	fm_routing_set_codex_effort "${value#model_reasoning_effort=}" || return 1
bin/fm-routing-decision-lib.sh	441	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "raw launch uses an unattested Codex configuration override"
bin/fm-routing-decision-lib.sh	442	failure-return	return 1
bin/fm-routing-decision-lib.sh	448	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "model_reasoning_effort config is only verifiable for the codex harness"
bin/fm-routing-decision-lib.sh	449	failure-return	return 1
bin/fm-routing-decision-lib.sh	452	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "effort flag is duplicated"
bin/fm-routing-decision-lib.sh	453	failure-return	return 1
bin/fm-routing-decision-lib.sh	455	failure-return	fm_routing_set_codex_effort "${word#-c=model_reasoning_effort=}" || return 1
bin/fm-routing-decision-lib.sh	458	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "raw launch uses an unattested Codex configuration override"
bin/fm-routing-decision-lib.sh	459	failure-return	return 1
bin/fm-routing-decision-lib.sh	464	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "launch has no executable harness word"
bin/fm-routing-decision-lib.sh	465	failure-return	return 1
bin/fm-routing-decision-lib.sh	479	failure-return	fm_routing_parse_command_axes "$parse_input" "$raw" || return 1
bin/fm-routing-decision-lib.sh	483	refusal-call	fm_routing_refuse "RAW_LAUNCH_NOT_VERIFIABLE" "selected raw harness cannot express the required effort axis"
bin/fm-routing-decision-lib.sh	484	failure-return	return 1
bin/fm-routing-decision-lib.sh	489	refusal-call	fm_routing_refuse "RAW_LAUNCH_MISMATCH" "emitted harness contradicts the selected tuple"
bin/fm-routing-decision-lib.sh	490	failure-return	return 1
bin/fm-routing-decision-lib.sh	495	refusal-call	fm_routing_refuse "RAW_LAUNCH_UNRESOLVED" "raw launches must expose fixed literal model and effort selections"
bin/fm-routing-decision-lib.sh	496	failure-return	return 1
bin/fm-routing-decision-lib.sh	501	refusal-call	fm_routing_refuse "RAW_LAUNCH_MISMATCH" "emitted model contradicts the selected tuple"
bin/fm-routing-decision-lib.sh	502	failure-return	return 1
bin/fm-routing-decision-lib.sh	514	refusal-call	fm_routing_refuse "RAW_LAUNCH_MISMATCH" "emitted effort contradicts the selected tuple"
bin/fm-routing-decision-lib.sh	515	failure-return	return 1
bin/fm-routing-decision-lib.sh	537	refusal-call	fm_routing_refuse "$predicate" "timestamp is not RFC3339 UTC"
bin/fm-routing-decision-lib.sh	538	failure-return	return 1
